        	        	        	        	        	        	EARNINGS	        	        	        	        	
    0.00	   -4.15	    0.57	   -1.22	   -4.29	    0.57	    4.00	    5.08	    1.50	   -1.86	   -2.72	
   -0.29	   -2.39	   -0.86	   -0.57	    4.31	   -0.96	    3.25	    5.65	    4.98	    6.12	    5.26	
    1.86	    2.55	    1.27	   -2.45	    0.78	    1.86	    0.20	  -13.24	  -14.61	    9.02	    3.82	
   -3.21	   -5.81	   -8.06	   -7.81	   -6.14	   -4.74	   -4.14	    0.03	   -0.93	   -3.59	   -4.85	
   -1.90	   -1.54	   -0.20	    0.59	   -1.59	    1.01	    4.49	    2.88	   -0.36	   -1.68	    1.23	
   19.41	   22.36	   34.18	   36.29	    9.28	    7.59	   -5.49	    7.59	   53.59	   73.42	   60.76	
   14.13	   14.59	   13.67	    6.06	    6.79	    2.39	   13.67	    4.22	    0.09	    8.17	    1.28	
    1.77	    1.60	    4.64	   -0.72	    2.48	    5.58	    1.99	   -5.25	   -3.98	   -2.10	    6.18	
    4.72	    0.91	    5.63	    6.90	   -2.45	   -1.00	    6.63	   54.22	   60.31	   62.85	   62.40	
    0.00	   -6.98	   -6.98	   -0.78	   -3.10	   -6.20	    0.00	    0.78	    0.78	    1.55	    0.00	
   -3.73	   -6.72	   -8.21	   -3.73	   -7.46	   -8.21	   -8.96	  -13.43	   -6.72	   -3.73	   -2.99	
   -7.91	   -2.88	    0.72	    4.32	    7.91	    7.19	    1.44	   -2.16	   -2.88	   -0.72	  -10.79	
   -5.61	   -5.34	   -8.62	   -7.24	   -5.10	   -2.69	   -0.27	    5.40	    2.79	    4.94	    3.88	
   -4.24	   -1.26	    0.07	   -0.30	   -0.25	   -3.42	   -1.02	   -0.67	   -2.65	   -5.01	   -2.33	
   -3.04	   -5.19	   -5.00	   -8.73	  -10.85	   -7.62	   -3.40	  -13.12	  -15.03	  -13.00	  -17.89	
    3.51	    1.82	   -3.12	    1.95	   -0.13	    2.21	   -0.13	   -1.17	   -3.90	   -3.51	   -7.67	
    0.00	   -4.36	    0.54	    3.95	   -0.68	    2.04	    8.04	    7.36	    5.72	    3.81	    3.68	
   -1.83	   -2.54	    3.48	    5.06	    5.14	    4.45	   18.15	   22.94	   23.40	   22.19	   21.57	
    0.59	    3.25	    3.75	    2.73	    4.02	    4.68	   -2.60	   -1.78	   -4.43	   -8.87	  -12.02	
    0.67	    3.62	    2.07	    2.63	   -1.30	   -1.25	    4.80	    1.79	    2.79	    4.38	    4.35	
   17.53	   25.06	   12.84	   11.11	    7.04	   11.60	    1.11	    8.89	   13.95	   12.72	    9.63	
   -1.95	    0.21	   -4.83	   -1.44	    1.95	    3.19	   -6.17	  -10.69	  -13.05	  -10.17	  -11.92	
   -2.94	   -0.87	   -5.85	  -10.50	  -10.04	   -9.83	   -9.53	  -10.43	  -11.40	   -4.97	   -7.50	
    0.58	    1.32	    0.58	    0.66	    3.15	    3.60	    2.33	   -2.06	   -3.20	   -6.50	   -8.67	
    1.02	    1.16	   -2.12	   -1.27	    3.89	    3.92	    1.60	   -4.99	   -4.55	   -4.71	   -2.59	
   -2.68	    3.02	    0.67	    0.67	    4.03	    1.34	    5.70	   -7.72	   -9.40	  -12.08	   -8.72	
    0.00	   -1.95	    1.30	    3.58	    5.86	    3.91	    4.89	   24.76	   22.80	   20.52	   18.24	
   -1.44	   -4.32	   -2.16	    9.71	    5.40	   12.59	   14.03	    6.12	   15.83	   16.55	    8.99	
    2.84	    4.12	    6.44	   12.63	   11.08	   11.08	   11.60	   -1.03	    0.26	    0.52	   -5.41	
   -1.42	   -6.40	   -3.79	   -4.03	   -7.11	   -3.79	   -4.27	   -7.82	   -4.50	   -5.92	   -8.29	
    4.33	   -1.53	    0.76	   -0.25	    2.80	    4.83	    3.56	    2.04	   -1.02	   -3.82	   -4.33	
    4.93	    5.73	   -5.35	   -3.97	   -8.20	   -9.48	   -9.83	  -12.84	  -10.07	   -6.21	   -6.71	
   -0.91	    0.47	   -2.59	   -8.12	   -0.72	   -0.03	   13.79	   26.84	   22.46	   19.52	   23.40	
    6.92	    9.42	    6.97	    9.12	   12.01	   14.30	   24.72	   39.83	   38.79	   43.62	   44.80	
   -4.26	   -5.72	   -5.08	  -13.34	  -13.52	   -9.44	   -5.26	   -8.80	  -10.53	   -4.81	    0.36	
   -2.70	   -6.58	  -12.97	  -10.63	   -5.86	   -0.81	   -6.58	  -17.93	  -20.72	  -22.61	  -22.25	
    3.79	    2.94	    6.92	    8.53	    3.32	   12.61	   16.87	   13.36	   12.80	    2.75	    8.34	
    3.16	    6.55	    7.00	    5.64	   11.06	   12.42	    9.93	    0.23	    6.32	    3.84	   -0.68	
   -3.55	   -2.37	   -8.06	  -12.56	  -15.17	  -20.38	  -20.14	  -12.09	  -15.40	  -16.11	  -13.51	
   -0.54	   -4.32	   -5.76	   -2.34	    1.26	    0.72	   -6.65	  -25.36	  -22.12	  -20.32	  -17.81	
   -0.34	    2.41	    3.45	    2.41	    2.76	    1.31	    0.69	   -0.34	   -0.34	   -0.69	   -1.38	
   -0.07	   -0.40	    0.00	    0.00	   -2.37	   -3.69	   -4.35	   -4.68	   -2.04	   -1.06	   -2.04	
   -0.79	   -2.49	   -8.15	   -3.85	   -6.00	   -7.47	   -1.36	   -3.62	   -2.83	   -3.40	   -7.25	
    7.89	    3.88	    0.25	    5.64	    3.01	    1.00	    2.01	   -0.88	   -1.25	   -3.01	   -4.51	
   -5.14	   -0.90	   -0.75	   -1.30	   -2.87	   -2.79	   -4.89	   10.65	    6.09	   12.47	   15.17	
    5.53	    4.17	    8.84	    8.58	    5.60	    9.83	    8.62	    8.05	   11.27	   10.43	   19.82	
    4.39	    9.44	   10.17	   13.70	   16.91	   15.69	   15.14	   17.33	    6.80	    7.45	    6.38	
   -0.24	   -6.01	   -7.61	  -23.89	  -24.60	  -20.43	  -20.21	  -10.74	  -13.50	  -14.18	  -16.87	
   -0.53	   -1.52	   -1.35	   -2.24	   -6.20	   -8.02	   -8.05	   -5.48	   -5.77	   -4.71	   -5.38	
   -0.27	   -0.02	    1.23	   -6.00	   -6.79	   -4.63	   -2.35	   -9.03	   -5.14	   -8.30	  -11.58	
    3.24	    6.35	    5.44	    5.18	    5.31	   14.38	   16.06	   -7.25	  -11.14	  -11.79	  -14.51	
   -1.95	    6.47	    3.76	   -0.45	    1.35	   -0.75	    4.96	   16.24	   13.83	   16.24	   25.26	
   -0.29	    1.02	   -0.29	   -2.04	   -0.73	    4.23	   -9.93	  -20.73	  -21.75	  -25.99	  -16.79	
    1.24	    0.47	    1.24	    2.24	   -2.06	    0.83	    7.78	   -0.59	    1.53	   -4.83	   -2.36	
   -4.99	   -3.80	   -5.99	   -9.50	   -9.97	   -4.57	   -9.73	  -14.78	  -17.33	  -17.92	  -16.44	
    0.67	   -0.50	    3.86	    4.30	    6.15	   11.74	   -1.84	   -6.60	   -5.20	   -4.02	   -4.75	
   -4.76	   -2.84	    0.91	   -4.15	   -3.44	   -2.94	   -2.13	   -1.93	   -7.50	   -1.42	   -3.75	
    8.37	    6.60	    5.67	    9.02	    8.19	    9.67	    6.05	    0.09	   -4.00	   -4.00	   -1.67	
   -2.64	   -1.22	   -0.61	    1.63	    1.93	   10.37	    9.04	   18.39	   11.89	    8.64	    9.35	
   -0.26	    3.57	    1.88	    0.09	    6.64	    8.78	    8.14	   13.73	   10.32	   12.44	   15.72	
    1.22	   -3.39	   -2.56	   -3.00	   -4.53	   -4.42	   -8.69	    0.36	    0.11	    3.14	   -0.30	
    0.05	    0.00	   -2.21	   -1.29	   -1.48	   -1.63	   -2.34	    3.29	    6.93	   12.26	   17.59	
    9.02	    6.70	    3.66	    0.12	    5.61	    9.02	    9.69	   27.91	   27.12	   31.32	   36.93	
    2.71	   -4.47	   -4.11	   -1.36	    1.36	   -0.36	   -3.39	   -7.37	   -9.94	   -5.06	   -2.85	
    0.84	   11.88	   14.56	   12.10	   10.83	   12.59	   18.57	   14.28	   14.63	   15.54	   18.35	
    6.25	   10.03	    5.89	   10.06	   10.76	    9.00	    6.95	    4.65	    4.71	    2.33	   -0.63	
   -2.58	   -2.99	  -11.23	   -7.14	   -9.77	  -13.00	   -8.39	   -5.37	   -6.13	   -8.55	  -10.99	
   12.68	    7.98	   10.33	   -3.05	    8.45	   -0.70	   -6.10	    2.58	   -2.58	   -2.58	   -6.10	
    6.28	    1.21	    0.48	    3.86	    1.93	    0.24	   -7.97	   -2.17	    0.24	    3.86	   34.06	
    4.89	   11.11	   11.11	   12.22	    7.78	    4.44	    6.67	    2.22	    4.44	   -4.89	    1.11	
    4.54	    1.83	    2.01	    6.30	    4.02	    2.10	    5.35	    5.02	    4.63	    1.04	   -0.56	
    6.67	   -0.46	   -3.83	   -7.27	  -10.90	    5.35	    5.35	   11.23	    9.71	    6.47	    1.32	
   -2.21	   -4.91	   -2.09	   -7.98	   -8.35	   -6.57	   -6.32	   -8.16	   -9.39	   -1.60	    0.43	
   -3.63	   -1.42	   -2.05	   -1.58	   -3.00	   -1.89	    1.42	    5.05	    4.57	    4.42	    7.89	
    4.47	    0.69	    1.37	    0.86	   -0.69	   -3.26	   -1.37	   -3.95	   -7.39	   -6.70	   -3.78	
    2.86	    5.89	    9.11	    9.64	    9.29	    7.32	    9.82	   16.43	   15.36	   11.25	   12.14	
   -0.60	   -1.47	   -1.47	   -1.28	   -0.71	   -0.38	   -7.48	   -8.80	  -13.88	  -15.98	  -14.22	
   -0.57	   -6.33	   -1.10	    1.32	    0.82	   -0.46	    1.46	    5.33	    2.28	   -1.32	   -2.35	
    0.87	    6.67	    5.83	    4.26	    6.74	    1.90	   -2.84	   -6.78	   -6.60	   -4.52	   -4.66	
   -1.74	   -0.18	    0.55	    3.57	    3.30	    5.68	   15.20	    4.49	    5.22	    4.21	    5.59	
    0.17	   -0.52	   -2.89	    0.17	    0.96	    3.32	    9.36	   11.46	    8.57	    7.61	    6.04	
   -1.46	   -2.28	   -1.63	   -1.95	   -0.81	    0.49	   -4.07	   -5.77	  -13.01	  -11.22	  -11.14	
    0.30	   -1.30	    2.80	   -0.10	    1.20	    3.10	    5.21	   12.61	    8.41	    9.81	    9.91	
   -0.53	   -3.17	   -0.11	   -0.85	   -0.63	   -1.38	   -2.54	    7.62	    7.41	    5.08	    6.14	
   -5.63	   -7.06	    0.32	    2.19	    2.49	    2.22	    8.78	    7.42	   12.98	    8.18	   17.90	
   -0.83	   -3.81	   -4.27	    2.41	    8.50	   12.38	   37.27	   38.86	   40.46	   25.17	   20.33	
    5.37	    6.42	   10.11	    8.77	   15.67	   19.43	   24.55	    9.71	   10.69	   10.46	   10.50	
   -4.91	   -8.84	   -7.72	   -5.12	   -6.76	   -9.42	   -4.30	   -2.55	   -4.40	   -6.10	  -10.17	
    4.14	    3.61	    7.08	   12.62	    9.94	   10.90	   10.95	   12.25	    9.25	    7.16	    4.72	
   -1.59	   17.46	    1.90	    0.95	  -20.32	  -11.75	   49.21	   -0.63	  -14.92	  -25.71	  -18.41	
   -1.98	   -0.66	   -0.66	   -0.66	   13.20	    9.57	   17.82	   -3.30	   -9.90	   -6.27	   -4.95	
    2.66	    5.32	    7.98	   12.17	   21.67	   28.52	   31.18	    6.08	   11.03	   14.45	    9.51	
   -0.10	   -2.96	   -2.76	   -7.65	   -8.21	   -4.80	    2.46	    2.00	    1.94	    1.41	    3.52	
    1.22	    0.70	    1.06	    1.54	   -0.06	    2.30	    1.02	    0.96	   -2.62	   -2.72	   -5.50	
    3.14	    1.87	    3.59	   -0.41	    2.57	    6.03	    7.58	    8.22	    7.07	    8.15	    7.71	
   -0.55	   -2.73	   25.68	   51.09	   47.27	   41.26	   32.24	   58.74	   78.96	   98.91	   71.04	
    2.62	   -2.91	   -3.34	  -13.08	  -16.57	  -17.88	  -24.56	  -16.86	  -18.46	  -21.22	  -23.69	
   -2.75	  -12.16	  -10.20	  -12.16	  -12.16	  -30.20	  -30.20	  -19.61	  -21.96	  -15.69	  -16.86	
   -2.93	    4.88	    3.41	   -9.76	   -2.44	  -11.22	   -6.34	   -7.80	   -7.32	  -10.24	   -8.78	
   -9.58	   -5.39	   -1.20	    0.00	    5.99	    0.60	    0.00	    1.80	    0.60	   -0.60	    5.39	
    0.44	   -4.41	   -3.52	   -4.85	   -5.29	   -3.08	   -4.85	   -8.37	  -16.74	  -17.18	   58.59	
  -18.55	   34.68	   20.97	    8.47	   -8.47	   -8.06	   17.74	    8.87	   -6.05	   -5.65	   -6.45	
   11.95	    0.88	    3.54	    6.64	    5.31	   -3.54	   -0.88	   -8.41	   -3.54	   -0.88	    0.44	
    1.22	    7.32	    9.15	   12.20	    9.15	    7.32	    7.32	   10.98	   15.24	   17.68	   15.24	
    0.00	   -1.59	   -0.53	    3.70	    2.12	    5.82	   20.63	   14.81	   19.58	   17.46	   17.46	
    2.45	    0.00	   -2.86	    2.04	    3.67	    4.08	   -0.41	   -2.45	   -4.90	   -7.76	   -5.31	
   -0.11	    0.76	    0.76	    1.20	    2.17	    1.63	    4.62	    1.36	    3.31	    3.75	    3.04	
    0.16	   -0.16	   -0.16	    1.66	    1.04	    1.45	    0.26	   -0.47	   -1.66	   -1.82	   -3.58	
   -0.10	    3.25	    4.40	    3.66	    5.18	    5.81	    5.76	    5.65	    6.44	    6.28	    6.44	
   -0.81	   -8.86	   -1.84	   -4.65	   -7.78	   -7.51	   -7.57	   -2.32	   -1.24	   -3.35	   -3.19	
    5.51	    5.10	    4.63	    7.15	    6.10	    4.81	    5.04	    4.04	    5.22	    7.85	    6.92	
   -3.83	   -4.60	   -4.98	  -19.73	  -18.39	  -22.61	  -28.54	  -36.02	  -34.87	  -32.38	  -21.46	
   -5.09	  -17.81	  -12.98	   -6.36	    0.51	   -6.36	   11.20	   16.54	   25.95	   17.30	   12.47	
    7.60	    5.60	   10.00	    3.00	    8.00	   10.00	   16.00	   12.00	   12.00	   30.00	   58.00	
   -6.36	   -6.93	  -11.52	  -11.16	  -11.27	  -12.04	  -11.06	   -6.20	   -6.61	   -6.77	  -11.99	
    1.12	   10.27	    6.55	    8.56	   10.51	    9.74	   11.04	   11.33	    9.86	    6.61	    3.36	
    2.85	    0.03	   -0.33	   -1.01	   -2.55	    0.76	    2.33	   -2.95	   -5.45	   -6.50	   -6.20	
   -0.32	    1.22	   -3.86	   -4.81	   -8.09	   -6.60	   -3.70	   -3.35	   -3.89	   -4.36	   -7.39	
   -0.68	    0.17	    3.08	    3.53	    1.88	   -2.05	   -3.08	    4.50	    2.16	    1.37	   -3.08	
   -7.38	   -8.62	   -8.03	   -4.90	  -10.22	   -0.89	    1.06	    2.78	    0.12	   -6.08	   -1.24	
   -1.46	    0.24	    1.76	   -3.46	    0.00	    3.03	    9.16	   10.43	    7.94	   10.37	    6.49	
    2.67	   -0.61	   -3.07	    0.36	   -1.85	   -0.18	   -3.17	    0.82	   -2.28	   -0.82	   -3.28	
    4.50	    2.27	   -0.21	   -0.11	    2.94	   -1.42	   -2.16	   -3.15	   -3.30	   -6.74	   -5.39	
    2.48	   -0.84	    2.78	    5.01	    6.41	    6.36	    9.68	  -25.37	  -27.36	  -26.27	  -30.24	
    2.75	   -3.09	   -0.14	   -1.31	    1.03	    3.03	    5.57	   15.41	   19.33	   10.80	   10.04	
   -4.50	  -14.26	  -12.78	  -14.26	  -18.34	  -14.62	  -20.65	  -28.58	  -28.64	  -30.71	  -31.83	
   -2.51	   -4.13	   -2.76	   -3.12	   -3.35	    1.44	   -1.70	   -1.32	   -2.70	   -2.26	   -3.28	
   -0.41	   -3.13	   -1.87	   -4.77	   -5.49	   -7.67	   -3.91	   -5.92	   -4.37	   -2.81	   -4.39	
   -0.83	   -1.29	    2.68	    3.10	    3.88	    1.00	    1.95	    4.41	    6.29	    3.45	    3.16	
    0.00	    5.56	    0.00	    2.78	    5.56	   -5.56	   11.11	   25.00	   11.11	   30.56	   33.33	
   -8.22	    4.11	   -2.74	   -6.85	   -8.22	  -12.33	  -39.73	  -39.73	  -45.21	  -50.68	  -56.16	
   -5.41	   -2.70	   -7.21	   -3.60	  -18.92	  -26.13	  -32.43	  -27.93	  -27.93	  -27.93	  -36.04	
   -1.03	   -5.62	   -1.71	   -2.33	   -5.27	   -1.44	   -0.48	   -7.26	   -7.05	   -9.59	   -8.63	
    1.47	   -4.98	   -1.61	   -2.56	   -3.08	   -4.32	   -1.17	   -3.00	   -4.62	   -5.79	   -4.54	
    5.03	    3.48	    5.26	    5.05	    6.89	    8.60	    9.92	    9.15	    8.97	   10.02	   10.53	
   -0.56	    1.13	   -0.95	   -1.97	   -1.71	   -0.31	    1.44	   -0.97	   -1.91	    0.10	   -3.39	
    6.32	   -1.45	   -5.26	    9.87	    6.97	   10.79	    3.55	    9.21	   10.26	   13.29	   13.95	
    2.00	   -3.11	    0.67	   -3.11	   -2.89	   -8.67	    3.78	    9.33	    8.89	   13.33	   13.56	
    3.45	   -5.04	   -7.05	   -7.48	   -6.91	   -4.89	   -1.29	   14.96	   13.24	    4.32	   17.27	
    4.51	   -0.33	  -15.69	  -15.60	  -21.32	  -17.26	  -27.32	  -27.32	  -32.82	  -33.73	  -25.50	
    0.47	   -0.18	    1.66	    6.77	   16.56	   18.81	   24.75	   33.65	   37.15	   37.09	   45.70	
    2.29	   10.47	   13.79	    4.28	   12.09	   22.94	   23.08	   24.26	   24.85	   24.04	   26.33	
    0.73	    0.90	   -2.59	    1.74	    2.93	    5.35	    4.50	   -3.38	   -1.01	   -2.14	   -2.19	
   -1.56	   -1.56	   -0.78	   -1.51	   -4.13	   -4.57	   -1.84	   -8.59	   -7.70	   -6.80	   -5.30	
    5.19	   13.58	    5.02	    4.31	    4.36	    8.23	   12.37	    2.71	  -12.98	   -4.31	    1.10	
   -6.86	   -4.55	   -1.48	    2.37	    1.12	   -0.30	    3.31	    2.54	    2.31	    0.41	    2.66	
   -8.01	   -6.86	   -3.89	   -5.49	   25.86	   27.23	   27.00	   42.56	   42.79	   43.48	   31.58	
   -2.78	   -4.35	   -6.96	   -8.52	   -6.78	   22.43	   25.74	   34.78	   39.65	   43.48	   43.83	
   -0.61	   10.12	   12.20	    8.29	    7.68	   16.71	   24.02	   28.05	   22.80	   21.95	   19.88	
   -5.96	   -1.72	    9.49	    7.27	    6.57	    6.77	    2.02	   26.77	   27.47	   35.86	   30.30	
    6.63	    2.45	   -0.95	    4.26	   -1.18	    7.89	   -0.95	   14.05	   19.26	   25.81	   34.10	
    2.94	    0.70	   -1.18	   -2.24	   -1.54	    4.77	    8.09	    7.29	    9.79	   15.96	   18.23	
    3.43	    2.43	    3.15	    2.69	    6.35	    4.43	  -12.88	  -19.76	  -17.87	  -20.66	  -20.25	
   -0.70	    2.11	    1.27	    2.77	    0.94	    0.16	   -3.71	   -5.19	   -4.79	   -5.47	   -4.30	
    3.59	    3.60	    4.57	    6.35	    6.30	    6.15	    4.18	    2.62	   10.31	   16.62	   16.11	
    0.05	    1.75	    6.00	    5.22	    8.67	    4.57	    3.96	   15.61	   19.30	   22.44	   19.39	
   -3.40	   -4.72	   -3.35	   -0.52	    1.15	    2.00	    3.00	   -9.85	  -10.75	  -10.96	  -10.46	
    4.11	    5.48	    4.11	    2.05	   -1.37	    1.37	    9.59	    7.53	    8.90	   10.96	    8.22	
    5.96	    7.95	   13.25	   16.56	   16.56	   14.57	   13.25	    4.64	    4.64	    3.97	    7.95	
   -6.21	   -5.67	   -4.96	   -3.01	   -3.37	   -4.61	   -2.13	   -1.77	   -2.13	   -4.26	   -3.55	
    0.19	   -2.26	   -2.64	   -2.45	   -4.14	   -2.45	    3.77	   -2.26	   -3.95	   -5.65	   -3.01	
    4.62	    4.87	   11.92	    9.98	    1.95	    6.33	   11.44	   11.44	   13.14	   11.19	   15.57	
    0.00	    8.06	   21.94	   30.32	   32.58	   31.94	   34.84	   32.58	   38.71	   39.03	   48.39	
    4.69	   14.07	   15.35	    8.74	    6.61	    8.96	   45.63	   58.00	   52.67	   51.17	   46.06	
    2.31	    0.26	   -1.79	   -4.36	    0.64	   -0.26	   -3.59	   -2.18	   -0.38	    0.13	    6.28	
   -1.22	   -4.90	   -1.96	   -1.35	   -1.96	   -3.55	   -3.43	   -4.16	   -3.06	   -5.51	   -9.79	
   -0.24	    0.96	    1.20	    3.49	    8.31	   13.01	   14.46	   10.24	    4.70	    5.78	    7.35	
   -0.66	   -1.83	   -8.82	   -5.43	   -7.30	   -5.21	   -4.55	   -2.21	    2.31	    0.28	    0.95	
    0.40	   -0.59	   -1.30	    0.03	    4.05	   11.77	   12.94	    7.26	    5.96	   14.82	   14.24	
  -13.75	  -15.00	  -16.25	  -18.13	  -23.75	  -54.37	  -40.63	  -48.75	  -47.66	  -64.06	  -63.13	
   20.35	   -2.06	   -1.18	  -29.20	  -36.28	  -40.71	  -56.34	  -68.14	  -70.50	  -68.14	  -76.40	
    0.48	   -4.29	   -0.04	    3.27	    4.90	    6.50	    3.56	    5.15	    7.07	    6.18	    0.55	
    0.73	    1.62	    4.74	    3.21	    5.27	    4.09	    6.90	    6.21	    6.19	    6.33	    1.67	
   -1.41	   -3.03	   -2.28	   -8.21	   -5.26	   -6.94	  -11.30	   -7.85	   -6.04	   -5.97	   -7.64	
   -5.40	  -13.31	  -10.79	  -17.99	  -23.74	  -23.02	  -33.45	  -30.22	  -29.50	  -25.18	  -26.62	
   -1.51	    8.54	   -2.01	    0.50	    8.04	    9.05	    6.53	   13.57	   36.18	   54.77	   56.28	
   -2.25	   -1.12	    1.12	   -1.97	   -1.40	   -5.06	    0.28	  -16.01	  -21.63	  -26.40	  -31.74	
    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    0.00	    2.88	   -2.24	   -5.13	
    0.00	    0.00	   22.05	   15.97	   12.55	   18.63	   14.07	   14.07	    9.13	    4.94	    1.14	
   -3.02	    1.21	    8.16	   11.78	    5.74	   -1.81	    1.21	   -1.51	    5.74	   26.28	   37.46	
    2.21	   -4.41	   -6.86	  -11.52	   -6.86	   -3.19	   -4.41	  -29.90	  -24.02	  -24.02	  -25.25	
   -0.62	   -2.11	   -1.34	   -2.22	   -2.11	   -5.82	   -7.21	  -11.80	  -12.06	   -9.33	   -6.49	
    1.05	    4.92	    1.82	    8.26	   18.16	   19.68	   21.44	   24.31	   19.92	   16.99	   13.77	
    1.30	   -0.97	   -0.38	   -4.91	   -4.64	   -0.38	    1.46	   -5.51	  -12.31	   -7.99	   -8.10	
    3.03	   -0.39	    2.94	    1.79	    0.57	    3.89	    3.39	    5.52	    4.18	    3.32	    0.91	
    0.80	   -0.43	    0.35	    2.01	   -0.64	    1.66	    5.91	    2.43	    5.03	    3.45	    7.92	
    1.22	   -2.44	   -5.06	   -6.57	   -3.98	   -3.54	   -3.69	   -3.03	   -0.51	   -1.64	   -1.95	
    0.89	    2.44	    0.41	   -0.18	   -0.15	   -0.92	   -3.85	   -6.84	   -9.36	   -9.54	   -8.17	
   -3.42	   -0.12	   -2.46	   -5.81	   -5.88	   -2.50	   -5.46	   -2.92	   -5.88	   -5.50	   -9.35	
   -0.86	   -1.38	   -4.73	   -4.13	   -5.99	   -7.00	   -1.12	   -2.38	   -0.15	    1.97	    0.63	
    0.46	    2.76	    0.92	    2.76	    1.84	   -0.92	    8.29	   21.66	   15.21	   17.05	   28.11	
    1.64	  -11.48	  -17.62	  -20.08	  -28.69	  -30.33	  -34.43	  -40.16	  -46.31	  -43.85	  -45.08	
    7.59	   17.41	   23.66	   12.50	   18.75	   32.59	   33.48	   15.62	   29.46	   12.05	   15.62	
    7.39	    9.18	    7.98	    9.38	    7.58	    9.12	    7.78	    5.46	    7.45	    6.45	    5.46	
   -4.67	   -1.83	   -2.84	   -3.04	   -7.51	   -9.13	  -10.75	    1.42	   -1.22	   -1.22	   -2.43	
    3.41	    5.01	    6.46	    8.64	    7.75	    8.51	    7.60	    5.50	    6.82	    2.70	    8.46	
    1.02	   -0.31	   -1.86	    1.16	    1.94	    1.84	    5.41	    3.64	    5.25	    6.87	    7.77	
    5.60	    6.61	    8.41	   10.07	   10.00	   11.15	   12.08	   16.44	   16.96	   17.48	   21.19	
    4.59	    5.29	    1.95	    3.34	    2.78	    2.23	    1.11	    5.42	    5.70	    2.50	   -0.83	
    1.11	    2.36	   -1.11	    3.47	    2.08	   -0.69	    3.47	    8.89	    3.47	    2.22	   -0.42	
   -3.37	   -5.24	   -5.74	   -9.73	  -10.47	  -12.09	  -16.58	  -17.21	  -20.20	  -22.57	  -18.83	
   -3.61	   -6.48	   -1.96	    3.46	   12.05	   13.86	   18.52	    3.46	    4.07	    8.58	    9.64	
   -3.31	   -6.62	   -1.72	   -3.31	   -2.65	   -1.19	    0.66	    6.62	    4.64	    7.95	    7.28	
   -1.24	   -4.60	   -0.62	   -9.32	  -13.04	  -14.29	  -13.66	  -14.16	   -8.70	  -12.42	   -5.59	
    0.83	   -3.09	    0.45	    0.23	   -4.85	   -5.23	    5.84	    2.52	   -0.04	   -2.41	   -2.50	
    2.06	   -4.12	   -9.28	  -12.37	  -20.62	  -13.40	   -5.15	   -5.15	   -7.22	   -3.09	   -6.19	
    4.44	    1.11	   -4.44	   -3.33	    0.00	   -1.11	    5.56	    4.44	   -2.22	  -11.11	    1.11	
    6.12	    8.16	   11.22	   13.27	   12.24	    4.08	    4.08	    8.16	    7.14	   15.31	   14.29	
    8.19	    4.39	    1.15	    5.56	    2.94	    2.66	    2.71	    1.06	   -1.15	   -3.94	   -7.44	
   -2.24	   -1.11	   -8.58	  -10.26	  -10.26	  -10.33	   -4.81	   -4.73	   -4.81	   -7.64	  -10.70	
    2.86	    0.32	    1.72	    1.34	    1.22	   -0.34	   -4.13	   -3.26	   -3.66	   -4.23	   -4.73	
    2.99	   -3.06	   -2.50	   -2.73	   -8.26	   -4.86	   -2.00	    2.18	    1.84	   -1.39	    4.68	
   -0.61	   -5.39	   -5.82	   -6.12	  -11.13	  -11.90	  -10.18	  -13.89	  -16.16	  -20.59	  -26.93	
   -8.35	   -6.69	   -5.47	   -3.38	   -3.17	   -2.88	   -2.81	   -3.53	   -3.60	   -2.88	   -3.88	
    1.10	    1.10	    0.00	    0.80	    0.44	    0.07	    0.29	    0.44	    0.07	    0.15	   -0.51	
    4.76	    2.74	   -0.08	    2.02	    2.10	    1.61	    2.18	    2.50	    6.21	    9.20	    8.07	
    0.84	   -2.52	    0.84	    0.56	    1.40	    2.52	    5.60	    6.16	    4.76	    5.60	    3.92	
   -1.80	   -8.17	   -5.99	   -1.91	   -0.54	   -0.27	    4.09	    1.09	    0.54	   -0.27	    0.27	
   -0.80	   -3.19	    1.80	   -5.19	   -2.20	   -1.00	    1.00	   35.53	   29.54	   22.95	   23.95	
   -3.61	  -10.70	  -11.69	  -12.56	   -8.58	  -37.06	  -34.20	  -33.46	  -35.07	  -36.32	  -37.69	
    9.31	   14.35	   22.08	   20.66	   20.66	   18.30	   19.09	   21.77	   17.35	   18.45	   22.40	
